item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role,confusable_cluster_focus,confusable_cluster_id,confusable_cluster_label,confusable_cluster_distance,confusable_cluster_mix_prob
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#后来#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\后来\Falsetto_Group\0002.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/后来/Falsetto_Group/0002.wav,Chinese,ZH-Tenor-1,后来,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,10.221499,0.303548
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#后来#Falsetto_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\后来\Falsetto_Group\0003.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/后来/Falsetto_Group/0003.wav,Chinese,ZH-Tenor-1,后来,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,2,confusable_cluster_02,9.567091,0.401408
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#后来#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\后来\Falsetto_Group\0004.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/后来/Falsetto_Group/0004.wav,Chinese,ZH-Tenor-1,后来,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,2,confusable_cluster_02,12.336946,0.412500
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#后来#Falsetto_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\后来\Falsetto_Group\0005.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/后来/Falsetto_Group/0005.wav,Chinese,ZH-Tenor-1,后来,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,8.854958,0.327171
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#后来#Falsetto_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\后来\Falsetto_Group\0006.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/后来/Falsetto_Group/0006.wav,Chinese,ZH-Tenor-1,后来,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,5,confusable_cluster_05,9.298346,0.306095
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#后来#Falsetto_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\后来\Falsetto_Group\0007.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/后来/Falsetto_Group/0007.wav,Chinese,ZH-Tenor-1,后来,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,2,confusable_cluster_02,8.994112,0.469834
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#后来#Falsetto_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\后来\Falsetto_Group\0008.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/后来/Falsetto_Group/0008.wav,Chinese,ZH-Tenor-1,后来,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,8.447713,0.339347
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#后来#Falsetto_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\后来\Falsetto_Group\0009.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/后来/Falsetto_Group/0009.wav,Chinese,ZH-Tenor-1,后来,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,8.570757,0.311207
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#后来#Falsetto_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\后来\Falsetto_Group\0010.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/后来/Falsetto_Group/0010.wav,Chinese,ZH-Tenor-1,后来,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,2,confusable_cluster_02,10.545375,0.471631
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#后来#Falsetto_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\后来\Falsetto_Group\0011.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/后来/Falsetto_Group/0011.wav,Chinese,ZH-Tenor-1,后来,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,9.692053,0.317642
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#后来#Falsetto_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\后来\Falsetto_Group\0012.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/后来/Falsetto_Group/0012.wav,Chinese,ZH-Tenor-1,后来,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,11.793575,0.281948
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#听海#Falsetto_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\听海\Falsetto_Group\0000.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/听海/Falsetto_Group/0000.wav,Chinese,ZH-Tenor-1,听海,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,2,confusable_cluster_02,10.557318,0.565141
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#听海#Falsetto_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\听海\Falsetto_Group\0001.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/听海/Falsetto_Group/0001.wav,Chinese,ZH-Tenor-1,听海,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,2,confusable_cluster_02,8.070643,0.585959
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#听海#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\听海\Falsetto_Group\0002.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/听海/Falsetto_Group/0002.wav,Chinese,ZH-Tenor-1,听海,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,8.848183,0.264150
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#听海#Falsetto_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\听海\Falsetto_Group\0003.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/听海/Falsetto_Group/0003.wav,Chinese,ZH-Tenor-1,听海,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,2,confusable_cluster_02,8.286108,0.554260
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#听海#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\听海\Falsetto_Group\0004.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/听海/Falsetto_Group/0004.wav,Chinese,ZH-Tenor-1,听海,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,2,confusable_cluster_02,11.153441,0.464997
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#听海#Falsetto_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\听海\Falsetto_Group\0005.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/听海/Falsetto_Group/0005.wav,Chinese,ZH-Tenor-1,听海,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,2,confusable_cluster_02,8.747322,0.506444
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#听海#Falsetto_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\听海\Falsetto_Group\0009.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/听海/Falsetto_Group/0009.wav,Chinese,ZH-Tenor-1,听海,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,3,confusable_cluster_03,13.409010,0.239024
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#听海#Falsetto_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\听海\Falsetto_Group\0010.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/听海/Falsetto_Group/0010.wav,Chinese,ZH-Tenor-1,听海,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,9.803611,0.159683
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#听海#Falsetto_Group#0014,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\听海\Falsetto_Group\0014.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/听海/Falsetto_Group/0014.wav,Chinese,ZH-Tenor-1,听海,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,5,confusable_cluster_05,10.629766,0.208535
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#失落沙洲#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\失落沙洲\Falsetto_Group\0002.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/失落沙洲/Falsetto_Group/0002.wav,Chinese,ZH-Tenor-1,失落沙洲,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,9.940569,0.153733
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#失落沙洲#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\失落沙洲\Falsetto_Group\0004.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/失落沙洲/Falsetto_Group/0004.wav,Chinese,ZH-Tenor-1,失落沙洲,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,6.859382,0.171461
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#失落沙洲#Falsetto_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\失落沙洲\Falsetto_Group\0005.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/失落沙洲/Falsetto_Group/0005.wav,Chinese,ZH-Tenor-1,失落沙洲,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,7.255677,0.306173
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#失落沙洲#Falsetto_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\失落沙洲\Falsetto_Group\0006.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/失落沙洲/Falsetto_Group/0006.wav,Chinese,ZH-Tenor-1,失落沙洲,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,2,confusable_cluster_02,9.122841,0.581731
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#失落沙洲#Falsetto_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\失落沙洲\Falsetto_Group\0007.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/失落沙洲/Falsetto_Group/0007.wav,Chinese,ZH-Tenor-1,失落沙洲,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,9.968670,0.162581
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#失落沙洲#Falsetto_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\失落沙洲\Falsetto_Group\0008.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/失落沙洲/Falsetto_Group/0008.wav,Chinese,ZH-Tenor-1,失落沙洲,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,8.981498,0.159747
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#失落沙洲#Falsetto_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\失落沙洲\Falsetto_Group\0009.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/失落沙洲/Falsetto_Group/0009.wav,Chinese,ZH-Tenor-1,失落沙洲,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,1,confusable_cluster_01,9.500523,0.112029
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#失落沙洲#Falsetto_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\失落沙洲\Falsetto_Group\0010.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/失落沙洲/Falsetto_Group/0010.wav,Chinese,ZH-Tenor-1,失落沙洲,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,11.593641,0.145632
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#崇拜#Falsetto_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\崇拜\Falsetto_Group\0000.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/崇拜/Falsetto_Group/0000.wav,Chinese,ZH-Tenor-1,崇拜,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,5,confusable_cluster_05,12.673262,0.135406
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#崇拜#Falsetto_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\崇拜\Falsetto_Group\0001.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/崇拜/Falsetto_Group/0001.wav,Chinese,ZH-Tenor-1,崇拜,Falsetto_Group,0,1,0,1,1,0,1,non_mix,010110,falsetto_group,1,1,confusable_cluster_01,12.599182,0.183249
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#崇拜#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\崇拜\Falsetto_Group\0002.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/崇拜/Falsetto_Group/0002.wav,Chinese,ZH-Tenor-1,崇拜,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,1,confusable_cluster_01,8.578622,0.154016
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#崇拜#Falsetto_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\崇拜\Falsetto_Group\0003.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/崇拜/Falsetto_Group/0003.wav,Chinese,ZH-Tenor-1,崇拜,Falsetto_Group,0,1,0,1,1,0,1,non_mix,010110,falsetto_group,1,4,confusable_cluster_04,8.669996,0.203489
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#崇拜#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\崇拜\Falsetto_Group\0004.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/崇拜/Falsetto_Group/0004.wav,Chinese,ZH-Tenor-1,崇拜,Falsetto_Group,0,1,0,1,1,0,1,non_mix,010110,falsetto_group,1,4,confusable_cluster_04,7.516735,0.284682
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#崇拜#Falsetto_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\崇拜\Falsetto_Group\0006.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/崇拜/Falsetto_Group/0006.wav,Chinese,ZH-Tenor-1,崇拜,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,7.980876,0.252510
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#平凡之路#Falsetto_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\平凡之路\Falsetto_Group\0001.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/平凡之路/Falsetto_Group/0001.wav,Chinese,ZH-Tenor-1,平凡之路,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,5.895512,0.294297
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#平凡之路#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\平凡之路\Falsetto_Group\0002.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/平凡之路/Falsetto_Group/0002.wav,Chinese,ZH-Tenor-1,平凡之路,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,8.545925,0.323254
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#平凡之路#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\平凡之路\Falsetto_Group\0004.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/平凡之路/Falsetto_Group/0004.wav,Chinese,ZH-Tenor-1,平凡之路,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,6.112471,0.152758
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#平凡之路#Falsetto_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\平凡之路\Falsetto_Group\0005.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/平凡之路/Falsetto_Group/0005.wav,Chinese,ZH-Tenor-1,平凡之路,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,8.615437,0.284312
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#平凡之路#Falsetto_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\平凡之路\Falsetto_Group\0006.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/平凡之路/Falsetto_Group/0006.wav,Chinese,ZH-Tenor-1,平凡之路,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,13.813758,0.264543
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#平凡之路#Falsetto_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\平凡之路\Falsetto_Group\0007.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/平凡之路/Falsetto_Group/0007.wav,Chinese,ZH-Tenor-1,平凡之路,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,7.507951,0.282990
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#平凡之路#Falsetto_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\平凡之路\Falsetto_Group\0008.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/平凡之路/Falsetto_Group/0008.wav,Chinese,ZH-Tenor-1,平凡之路,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,10.564550,0.459044
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#平凡之路#Falsetto_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\平凡之路\Falsetto_Group\0009.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/平凡之路/Falsetto_Group/0009.wav,Chinese,ZH-Tenor-1,平凡之路,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,8.027843,0.349504
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#平凡之路#Falsetto_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\平凡之路\Falsetto_Group\0010.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/平凡之路/Falsetto_Group/0010.wav,Chinese,ZH-Tenor-1,平凡之路,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,2,confusable_cluster_02,13.172093,0.685955
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#平凡之路#Falsetto_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\平凡之路\Falsetto_Group\0012.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/平凡之路/Falsetto_Group/0012.wav,Chinese,ZH-Tenor-1,平凡之路,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,2,confusable_cluster_02,9.441288,0.621190
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#情歌#Falsetto_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\情歌\Falsetto_Group\0000.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/情歌/Falsetto_Group/0000.wav,Chinese,ZH-Tenor-1,情歌,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,18.788055,0.166531
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#情歌#Falsetto_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\情歌\Falsetto_Group\0001.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/情歌/Falsetto_Group/0001.wav,Chinese,ZH-Tenor-1,情歌,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,13.333102,0.095726
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#情歌#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\情歌\Falsetto_Group\0002.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/情歌/Falsetto_Group/0002.wav,Chinese,ZH-Tenor-1,情歌,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,13.222882,0.239217
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#情歌#Falsetto_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\情歌\Falsetto_Group\0003.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/情歌/Falsetto_Group/0003.wav,Chinese,ZH-Tenor-1,情歌,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,10.288407,0.286602
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#情歌#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\情歌\Falsetto_Group\0004.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/情歌/Falsetto_Group/0004.wav,Chinese,ZH-Tenor-1,情歌,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,12.129883,0.168953
Chinese#ZH-Tenor-1#Mixed_Voice_and_Falsetto#情歌#Falsetto_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\Chinese\ZH-Tenor-1\Mixed_Voice_and_Falsetto\情歌\Falsetto_Group\0005.wav,Chinese/ZH-Tenor-1/Mixed_Voice_and_Falsetto/情歌/Falsetto_Group/0005.wav,Chinese,ZH-Tenor-1,情歌,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group,1,4,confusable_cluster_04,9.202328,0.141185
